SHALLOW,MUDFLAT,BKWATER,CONN_BW,CONN_TR,N_STRUC,SHAL_LZ,DIST_RZ,X_NUTRI,ALGAE,SEDIMEN,SHOREER,NOCOVES,SHOREHO,SUBSTHO,X_MACRO,N_MACRO,NN_PLNT,NN_ANIM,N_SHADE,N_ALLOC,WS_AGRI,WS_ANIM,WS_LOGS,N_NUTRI,IN_TURB,OR_TURB,VAR_TUR,VAR_DO2,O_STRAT,HI_TEMP,LO_TEMP,T_STRAT,DESTRAT,THERMAL,CONTAMN,POLLNPS,LOWRETE,LOWSTOR,WL_SEAS,WL_LONG,WLSHORT,WL_FAST,DIST_UP,DIST_AD,Latitude,Longitude,Elevation,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,CLUSID,WSA9
1,2,3,3,3,2,1,5,4,5,5,4,5,4,4,4,1,5,5,1,0,5,5,0,0,4,4,5,3,3,2,2,2,1,1,2,5,4,3,5,1,5,5,5,4,41.7818,-93.7405,280.7188364,9.387833595,11.59100056,27.46942902,1114.110352,29.76799965,-12.4279995,42.19599915,20.3433342,-5.127333164,22.47933388,-5.127333164,849,123,22,48.81531906,329,77,327,77,TPL2,TPL
5,5,5,5,5,4,4,4,5,5,5,4,5,3,3,0,5,0,5,3,0,5,5,0,0,5,5,5,3,3,4,1,3,2,0,0,5,3,3,3,2,4,4,5,2,41.7381,-92.8538,264.8136049,9.120833397,11.78566647,28.05576706,1110.455811,29.42000008,-12.5880003,42.00799942,22.13733292,-5.387333393,22.13733292,-5.387333393,877,118,25,45.14266205,326,87,326,87,TPL2,TPL
4,4,5,5,4,5,3,5,5,4,5,5,5,5,5,0,5,3,4,3,0,5,5,0,0,4,4,4,4,3,4,0,3,2,2,3,5,5,5,5,1,4,5,5,5,41.7036,-93.6811,261.3795851,9.824166298,11.68566704,27.49568748,1122.459595,30.5359993,-11.96399975,42.5,20.91466713,-4.75,23.09199905,-4.75,857,120,23,47.43341064,328,81,326,81,TPL2,TPL
1,1,1,1,1,1,1,1,3,3,1,1,1,2,2,3,1,4,4,1,1,1,1,0,1,1,2,1,2,1,1,1,1,1,0,0,3,1,1,1,1,1,1,1,0,40.8637,-94.0597,332.012326,10.02616692,11.61899948,28.36669922,1072.180786,29.95599937,-11.00399971,40.95999908,20.51799965,-3.889333248,22.7373333,-3.889333248,884,111,22,46.95783615,329,79,323,79,TPL3,TPL
3,2,1,1,1,3,3,1,4,4,2,3,2,3,3,1,4,2,0,2,1,4,4,0,1,3,3,2,2,2,2,0,1,1,0,0,4,1,1,1,1,1,1,2,0,41.0724,-94.2119,350.00001,9.833000183,11.68666649,28.32719231,1081.932007,29.95199966,-11.3039999,41.25600052,20.45400047,-4.199999809,22.65266609,-4.199999809,877,112,23,47.63500977,331,79,322,79,TPL1,TPL
3,2,1,1,1,3,3,1,4,4,2,3,2,3,3,1,4,2,0,2,1,4,4,0,1,3,3,2,2,2,2,0,1,1,0,0,4,1,1,1,1,1,1,2,0,41.053,-94.2569,357.4217473,9.812167168,11.76366711,28.48345566,1084.900024,29.93599892,-11.36399937,41.29999924,20.52066612,-4.259333134,22.65399933,-4.259333134,878,111,23,47.74229431,332,79,322,79,TPL1,TPL
3,3,2,1,2,1,2,1,4,3,3,3,3,2,2,2,1,1,1,1,1,4,3,0,0,3,3,3,2,3,1,1,3,1,0,2,4,0,1,1,1,1,1,4,3,41.0408,-93.8057,320.033236,9.914166451,11.92566681,28.7116394,1081.394775,30.13599968,-11.39999962,41.5359993,20.55533409,-4.138000011,22.72200012,-4.138000011,889,114,22,48.38350296,335,77,327,77,TPL1,TPL
0,0,1,1,1,0,0,0,1,1,3,1,1,1,1,0,2,4,1,1,2,2,2,0,1,2,2,3,1,2,2,0,1,1,0,1,3,0,0,0,0,0,0,3,0,42.3873,-93.9789,301.7789207,8.504666328,11.93466663,27.70092583,1146.123657,29.27199936,-13.81200027,43.08399963,21.8813324,-6.491333485,21.8813324,-6.491333485,817,121,20,51.93690491,332,71,332,71,TPL3,TPL
3,3,3,3,3,3,1,4,5,3,5,4,5,4,4,1,5,1,5,1,1,5,4,1,0,5,3,5,2,1,1,1,1,1,3,3,5,4,4,4,1,4,4,5,5,41.9446,-91.6302,214.3835681,9.607666969,11.39333344,26.92695427,1118.542603,30.28000069,-12.03200054,42.31200027,22.80533409,-4.964000225,22.80533409,-4.964000225,905,119,26,45.0439415,340,93,340,93,TPL2,TPL
2,3,1,1,1,1,2,4,1,1,1,2,1,1,1,2,1,1,1,1,1,3,4,0,1,4,1,1,1,2,1,1,2,1,1,4,4,1,3,1,1,1,1,3,0,42.2498,-116.2662,1661.306608,7.184499741,16.07566643,40.53779221,828.9433594,30.19199944,-9.463999748,39.65599823,-1.228666663,17.79400063,17.79400063,-2.648000002,308,37,11,32.46939087,108,44,44,98,XER3,XER
1,1,1,1,1,1,1,2,4,2,2,2,2,1,1,2,1,1,1,1,0,4,4,0,0,1,3,1,2,1,1,1,1,1,1,4,4,1,1,1,0,1,1,2,0,42.9468,-115.9751,746.1565277,11.30916691,15.05433369,39.41750336,858.2329102,33.20000076,-4.992000103,38.19200134,1.464666724,21.33800125,22.17533302,0.883999884,177,22,5,33.71933365,58,24,33,49,XER3,XER
4,3,0,0,1,4,4,3,2,1,4,4,1,3,4,1,3,0,0,1,1,3,3,0,1,5,1,1,1,1,1,1,2,1,1,4,4,1,4,2,1,1,1,3,0,44.3571,-116.6159,975.2740056,8.462666512,15.50199986,37.56785583,926.293457,31.92000008,-9.343999863,41.26399994,-1.880666494,19.47333336,19.82999992,-3.151333332,501,77,11,54.07438278,220,46,55,209,XER3,XER
1,1,2,2,2,3,1,3,1,1,0,5,3,4,4,3,0,4,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,2,1,2,2,5,5,1,1,4,2,48.18,-117,628.8568298,7.311666489,12.62199974,36.23679352,807.6911621,28.09600067,-6.736000061,34.83200073,-1.896000028,16.76333427,17.31800079,-2.50999999,723,102,30,41.1746788,291,98,114,261,WMT2,WMT
2,4,1,1,0,4,4,0,5,5,1,1,1,4,4,5,0,0,0,1,1,5,4,0,1,4,4,1,2,2,1,1,1,1,1,4,4,1,3,2,1,1,1,0,0,43.58333,-116.73,769.00001,10.49883366,13.94099998,37.70283508,847.4483643,31.27199936,-5.703999996,36.97599792,0.640666604,20.27466583,21.04733276,-0.006000042,271,32,7,34.89412689,93,34,39,87,XER3,XER
2,2,0,1,1,3,2,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,5,1,3,1,1,43.4228,-113.8316,1613.468543,5.867333412,15.4873333,36.58194733,958.9066772,29.18400002,-13.15200043,42.33599854,-4.57066679,17.40800095,17.53199959,-6.053333282,374,46,17,31.67140007,130,58,67,126,WMT2,WMT
1,1,1,1,1,2,1,1,1,1,0,0,0,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,1,43.4219,-112.102,1413.387482,6.727833271,15.7796669,38.22223282,928.5748901,29.79599953,-11.48799992,41.2840004,11.22399998,17.40933418,18.10466576,-4.951999664,298,37,18,21.69961166,95,60,69,71,XER2,XER
2,4,1,1,0,4,4,0,5,5,1,1,1,4,4,5,0,0,0,1,1,5,4,0,1,4,4,1,2,2,1,1,1,1,1,4,4,1,3,2,1,1,1,0,0,44.0785,-111.4959,1575.01641,5.190999985,14.91266632,36.3759079,955.0574341,27.79199982,-13.20400047,40.9960022,-5.378666878,16.20466614,16.79533386,-6.794666767,492,62,27,25.96320152,154,86,97,144,XER3,XER
0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,3,0,4,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,47.7503,-116.7576,687.7602735,8.300666809,12.77066612,36.77340317,800.704895,28.90399933,-5.823999882,34.72800064,-0.717999995,17.74466705,18.41199875,-1.284666777,672,91,28,38.91416168,264,90,110,243,WMT1,WMT
1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,0,1,2,1,1,1,1,1,0,1,2,2,1,1,3,3,1,1,2,1,1,1,1,2,1,0,0,2,1,44.5973,-111.3527,1978.014499,2.416500092,15.43033314,37.19586563,944.8338623,25.40399933,-16.07999992,41.48400116,-7.811999798,13.53733349,13.98133373,-9.187333107,707,86,38,28.45258141,240,119,142,237,WMT2,WMT
4,4,1,1,0,1,3,1,3,3,1,1,1,2,2,1,0,0,0,1,1,2,3,1,0,1,1,1,2,2,3,1,2,2,2,3,2,0,5,3,5,1,1,4,4,43.0036,-111.7161,1868.934506,4.007833481,14.95100021,36.74547958,936.1029053,26.92000008,-13.76799965,40.68799973,7.946666718,15.11733341,15.44400024,-7.653999805,459,54,29,16.30012131,136,97,101,115,XER3,XER
0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,2,3,0,0,0,0,1,1,1,1,1,1,1,3,3,1,1,1,1,1,2,1,0,43.5279,-116.0587,866.8426196,10.07183361,14.16566658,36.89360046,869.3018799,32.26399994,-6.131999969,38.39599991,0.510666668,20.7626667,20.93666649,-0.371999979,376,55,9,48.80033112,156,36,41,147,WMT2,WMT
0,2,1,3,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,43.9518,-113.6722,1839.226614,3.638166666,15.03433323,38.01925278,877.2045288,25.65600014,-13.88800049,39.54399872,11.64266682,-1.987333298,14.50133324,-7.000666618,304,36,17,22.8613987,100,62,90,75,WMT2,WMT
1,2,1,1,1,3,1,1,2,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,3,3,3,3,3,3,1,4,4,2,1,4,5,1,4,1,1,43.2544,-114.358,1453.227382,6.708166599,16.20166588,37.53165817,965.9179688,30.65200043,-12.51599979,43.16799927,-3.880000114,18.2033329,18.52466774,-5.332666874,350,50,12,43.90535355,142,45,52,137,XER3,XER
4,3,0,0,0,3,4,3,2,2,3,3,1,3,3,1,1,0,0,3,0,2,4,0,1,3,1,1,1,1,1,1,1,1,1,3,4,1,4,1,4,1,1,1,0,43.1569,-115.6614,995.7009072,10.2701664,15.36566639,39.08247375,878.3031616,33.26000214,-6.055999756,39.31600189,0.627333462,21.06666756,21.41266632,-0.117999874,309,50,7,52.84676743,138,29,40,126,XER3,XER
4,4,0,0,0,3,4,4,3,3,2,3,1,1,3,3,0,0,0,0,0,1,5,0,0,1,3,2,1,1,1,1,1,1,1,3,4,0,5,2,4,1,1,3,0,44.1983,-116.598,988.5819663,9.155666351,15.63933372,38.3504982,910.5821533,32.54399872,-8.236000061,40.77999878,-1.119333386,20.13599968,20.45133209,-1.979333401,454,67,10,50.6146698,193,44,52,182,XER3,XER
0,0,0,0,0,0,0,2,2,1,1,3,2,2,2,1,0,4,0,0,0,0,0,1,0,0,1,1,1,1,2,0,0,0,0,5,4,1,1,1,0,0,0,3,1,47.7088,-116.9524,649.7913884,8.526999474,12.6960001,37.08377075,792.0230713,28.8920002,-5.343999863,34.23600006,-0.390666693,17.88466644,18.54933357,-0.939999998,619,85,26,39.28049469,244,82,101,224,WMT2,WMT
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,48.4906,-116.9027,748.3113739,6.583499908,12.07900047,35.17062759,804.0068359,26.95599937,-7.388000011,34.34399796,-2.521333218,15.98333359,16.56599998,-3.17933321,792,110,34,40.18527603,315,107,128,281,WMT1,WMT
1,1,1,1,1,4,1,3,4,4,3,2,1,1,1,1,4,1,4,1,1,5,5,1,1,2,3,2,4,4,3,1,4,2,1,5,4,1,1,4,3,1,3,4,2,42.2122,-114.7334,1530.432171,8.036333084,15.16266632,40.20221329,816.9393311,29.72400093,-7.992000103,37.7159996,10.8706665,18.16066742,18.41266632,-1.626000047,258,36,13,28.77210236,85,47,55,61,XER3,XER
2,2,1,1,2,0,4,1,5,1,1,1,4,1,4,4,0,0,0,1,1,5,1,0,0,2,4,1,1,1,1,1,1,1,1,4,4,4,1,1,0,3,1,1,3,43.2436,-116.3779,709.659065,11.03883362,14.57633305,37.64937973,889.2005615,33.18000031,-5.535999775,38.7159996,0.948000014,21.70199966,22.28666687,0.310000032,231,27,7,31.94298744,75,31,40,65,XER3,XER
1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,3,0,2,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2,0,47.8582,-116.8644,706.4446477,7.682666779,12.13466644,36.16674805,779.0440063,27.61599922,-5.93599987,33.55199814,-1.016666651,16.91666603,17.45266724,-1.675999999,665,92,27,40.07532501,264,88,107,242,WMT1,WMT
1,1,1,1,2,1,1,1,4,3,2,1,1,1,1,1,4,1,1,1,1,4,4,1,1,1,3,3,3,4,1,1,4,1,1,4,4,1,2,3,1,1,3,1,1,44.8367,-116.9,581.8190485,10.04716682,14.96966648,37.00233841,910.9342651,33.34400177,-7.111999989,40.45600128,-0.157999977,21.01533318,21.3306675,-1.175999999,478,70,13,47.15140915,200,52,63,187,WMT2,WMT
2,4,1,1,0,4,4,0,5,5,1,1,1,4,4,5,0,0,0,1,1,5,4,0,1,4,4,1,2,2,1,1,1,1,1,4,4,1,3,2,1,1,1,0,0,42.75417,-112.8583,1367.967434,8.173500061,14.4576664,36.20571518,912.2894287,30.76000023,-9.171999931,39.93199921,11.94333363,19.11466599,19.50066757,-3.14199996,278,34,17,19.2340641,85,56,64,66,XER3,XER
0,0,0,0,3,0,0,1,0,1,0,2,1,1,3,0,0,0,0,0,0,1,3,3,3,0,0,0,0,1,1,1,1,1,0,4,3,2,3,4,1,1,3,3,0,43.6,-115.9133,1065.521234,8.758666992,14.81533337,37.88700104,867.1124268,31.5,-7.604000092,39.10400009,-0.702000082,19.38066673,19.51399994,-1.778666735,508,79,11,54.52420425,223,46,51,212,WMT2,WMT
2,4,1,1,0,4,4,0,5,5,1,1,1,4,4,5,0,0,0,1,1,5,4,0,1,4,4,1,2,2,1,1,1,1,1,4,4,1,3,2,1,1,1,0,0,44.41333,-111.37,1919.438848,2.902999878,15.70666695,37.86198807,939.8568726,25.91600037,-15.56799984,41.48400116,-8.621999741,13.92933273,14.50333309,-8.621999741,722,94,37,29.75487709,251,119,138,251,XER3,WMT
2,2,5,5,3,1,1,2,5,1,5,5,5,5,5,0,5,0,4,1,1,5,2,1,1,2,2,4,2,3,1,1,3,0,0,2,5,1,1,5,1,3,5,5,5,37.7166,-89.0183,128.8672112,13.47816658,11.58433342,31.32594109,937.489624,31.72400093,-5.256000042,36.97999954,13.3113327,20.05800056,24.68266678,1.399333239,1149,121,73,17.50807381,351,245,285,251,TPL2,TPL
2,3,1,1,2,3,2,3,2,1,4,3,3,3,3,1,4,1,4,2,2,4,2,2,1,4,1,4,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,4,2,39.0117,-89.1133,150.084352,12.14916706,11.71433353,30.17913628,992.397522,31.27199936,-7.544000149,38.81599808,17.54333305,-0.761999965,23.89466667,-0.761999965,1006,106,51,21.26465797,308,188,276,188,TPL1,TPL
2,2,5,5,3,1,1,2,5,1,5,5,5,5,5,0,5,0,4,1,1,5,2,1,1,2,2,4,2,3,1,1,3,0,0,2,5,1,1,5,1,3,5,5,5,38.765,-89.6983,152.9965735,12.39233303,11.37799931,29.68276978,989.7196045,31.22000122,-7.111999989,38.33200073,17.77933311,-0.439333349,24.14466667,-0.439333349,976,105,50,19.85194778,298,183,268,183,TPL2,TPL
0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.66,-89.2833,133.4610768,13.46433353,11.19333267,30.83562851,921.1179199,31.41600037,-4.884000301,36.29999924,13.19400024,20.01533318,24.48200035,1.591333389,1171,124,74,17.21149063,355,253,289,255,SAP1,SAP
4,2,0,0,0,4,2,1,4,3,4,5,5,4,3,0,5,1,2,2,0,5,3,0,0,3,3,2,1,3,4,0,3,0,4,2,3,0,0,0,0,0,0,4,3,40.135,-88.8717,216.1035619,11.01133347,11.18200016,28.76620674,1015.055237,30.1760006,-8.696000099,38.87200165,20.93000031,-2.166666746,22.98666763,-2.166666746,987,109,44,25.71256828,309,163,297,163,TPL1,TPL
1,1,2,2,1,1,1,1,3,2,2,2,2,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,4,4,5,0,3,2,4,3,2,3,3,3,1,2,2,1,0,39.035,-89.3867,179.5102516,12.17199993,11.55200005,29.93366623,984.3950195,31.18400002,-7.407999992,38.59199905,17.47866631,-0.634666562,23.84133339,-0.634666562,995,108,50,21.88159561,310,180,270,180,TPL3,TPL
1,1,0,0,0,3,2,3,2,1,2,1,3,4,2,2,0,1,0,0,1,4,2,1,0,1,1,1,1,3,1,1,1,1,0,2,3,0,0,0,0,0,0,3,1,38.7583,-88.0567,145.7833954,12.52316666,11.37633324,30.05477333,973.2318115,31.26399994,-6.587999821,37.85200119,12.32199955,-0.093333445,24.10333252,-0.093333445,1099,114,62,18.80673218,327,215,295,215,TPL3,TPL
3,2,1,1,1,3,4,2,4,3,4,5,4,4,4,1,4,1,1,2,1,4,3,1,0,3,3,1,2,3,3,1,3,2,1,1,4,1,1,2,1,1,1,3,1,38.935,-89.3967,161.8781651,12.16966629,11.53933334,29.84516144,989.5337524,31.22400093,-7.440000057,38.66400146,17.50333214,-0.715333462,23.9066658,-0.715333462,989,107,49,21.44759941,304,182,267,182,TPL1,TPL
3,1,1,1,1,3,2,3,4,2,4,3,4,4,4,0,4,1,1,2,0,4,3,1,0,2,3,1,2,3,3,1,4,2,1,1,4,1,1,3,3,2,3,1,1,38.91,-89.9333,150.3284685,12.3008337,11.37566662,29.61796188,989.0859375,31.12400055,-7.28399992,38.40800095,17.71266747,-0.527999997,24.04999924,-0.527999997,972,104,49,20.27340126,294,179,273,179,TPL1,TPL
0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7783,-89.4533,128.5482094,13.44316673,11.41699982,31.05145836,931.0723267,31.65600014,-5.111999989,36.76800156,13.2033329,1.419999957,24.56066513,1.419999957,1141,119,67,17.69830704,342,238,295,238,TPL3,TPL
3,2,0,0,0,3,2,4,5,3,4,4,3,3,3,0,3,1,2,3,0,5,2,0,0,3,2,2,1,3,1,1,1,1,0,3,4,0,2,2,0,1,2,4,4,40.6617,-88.9367,214.4403332,10.35966682,11.38199997,28.87366867,1035.063354,29.6079998,-9.812000275,39.41999817,20.55133438,-3.106666565,22.54133415,-3.106666565,940,104,40,27.28123283,301,147,285,147,TPL1,TPL
1,1,0,0,0,3,0,0,3,1,3,3,4,3,4,0,4,0,2,0,0,4,1,1,0,2,1,3,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,38.5583,-89.0083,155.0819959,12.56083298,11.57699966,30.42735481,969.857605,31.31199837,-6.736000061,38.04799652,12.40066719,-0.011333386,24.09799957,-0.011333386,1040,110,52,20.40711594,313,202,275,202,TPL1,TPL
4,4,5,5,4,5,4,5,5,4,5,3,5,4,5,1,5,1,4,1,1,5,2,0,1,4,5,4,2,3,3,0,1,0,1,3,4,4,1,1,1,1,1,5,5,39.75,-88.9667,220.4492878,11.3239994,11.81333351,30.21312714,1015.959229,30.5,-8.600000381,39.09999847,21.33866692,-1.940000057,23.21733284,-1.940000057,1002,110,49,24.02369499,321,172,304,172,TPL2,TPL
0,0,1,0,0,0,0,2,1,1,3,3,3,0,0,0,2,1,4,0,0,4,1,0,0,3,1,3,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,3,1,39.6717,-90.2133,196.00001,11.45333385,11.77999973,29.9501667,1019.64624,30.72800064,-8.604000092,39.33200073,17.21133232,-1.867333293,23.43333435,-1.867333293,967,120,37,29.39203262,320,145,283,145,TPL1,TPL
4,4,3,3,3,2,4,4,4,3,4,4,4,3,3,2,1,1,1,1,3,4,3,2,1,4,4,1,3,3,2,1,3,3,1,3,4,3,3,4,1,4,4,3,3,39.1867,-89.6017,177.8269273,11.96199989,11.5413332,29.71200943,999.7098389,31.1400013,-7.703999996,38.84400177,17.44733238,-1.052000046,23.80333328,-1.052000046,990,109,49,22.42549324,312,175,274,175,TPL1,TPL
5,5,5,5,4,4,5,5,5,2,5,4,5,4,5,1,5,1,5,1,2,5,4,1,1,5,5,5,2,1,3,1,1,0,0,3,5,3,2,2,1,1,1,5,5,39.3333,-88.4817,192.0207687,11.60633278,11.22266674,29.16493416,998.0769043,30.5,-7.980000019,38.47999954,21.36533356,-1.333333373,23.41199875,-1.333333373,1016,106,53,20.608881,311,188,291,188,TPL2,TPL
1,1,0,0,0,1,1,0,2,0,2,1,1,1,1,2,0,2,2,0,0,4,1,0,0,1,1,1,1,1,1,1,1,0,0,1,3,0,0,0,0,0,0,3,3,40.205,-87.7333,181.4640384,10.70383358,11.26300049,29.16062546,1005.659912,29.7159996,-8.907999992,38.62400055,20.5253334,-2.3853333,22.58533287,-2.3853333,1008,111,47,26.31624603,329,163,317,163,TPL3,TPL
3,3,4,4,1,2,3,5,5,2,4,3,3,4,3,3,3,1,4,1,3,4,1,1,0,5,3,5,3,2,3,0,2,0,3,3,5,0,0,0,0,0,0,5,5,39.125,-88.6167,173.788397,11.94033337,11.45933342,29.75213814,991.666626,30.94400024,-7.572000027,38.51599884,21.58933258,-0.93933332,23.69733429,-0.93933332,1007,105,53,20.9125824,310,194,283,194,TPL2,TPL
2,2,5,5,3,1,1,2,5,1,5,5,5,5,5,0,5,0,4,1,1,5,2,1,1,2,2,4,2,3,1,1,3,0,0,2,5,1,1,5,1,3,5,5,5,39.41,-88.7767,183.00001,11.68933296,11.51399994,29.66608429,1001.300171,30.82799911,-7.984000206,38.81200027,21.47599983,-1.33133328,23.52666664,-1.33133328,1003,106,52,21.46780586,311,182,289,182,TPL2,TPL
3,3,0,0,0,3,3,5,5,2,5,3,2,1,2,0,3,0,0,0,0,5,1,0,0,5,4,5,0,0,0,0,0,0,0,3,5,4,2,4,0,3,4,5,1,39.53,-89.255,180.00001,11.69583321,11.72433376,29.90596199,1009.475525,31.02000046,-8.184000015,39.20400238,17.2859993,-1.49666667,23.58600044,-1.49666667,986,108,49,22.91080093,310,172,286,172,TPL2,TPL
2,1,0,0,0,3,2,2,5,1,3,5,3,3,3,0,3,0,2,2,1,4,2,0,0,3,3,2,1,1,1,1,1,0,0,3,4,3,1,1,0,0,1,4,4,40.1567,-87.6517,180.5220474,11.01933289,11.3039999,29.11901093,1010.750671,30.15200043,-8.668000221,38.81999969,20.91200066,-2.115333319,22.99600029,-2.115333319,1016,112,48,26.20300865,332,165,319,165,TPL1,TPL
2,2,3,3,3,2,2,2,3,3,3,4,3,4,4,3,0,4,1,1,1,0,0,0,1,3,3,3,2,3,3,1,3,2,1,3,3,2,2,2,1,1,3,4,4,42.01,-88,208.9631012,9.621999741,10.76666641,27.49684906,1034.562744,29.0720005,-10.08400059,39.15600204,21.98600006,-3.700000048,21.98600006,-3.700000048,917,108,36,29.94815445,302,137,302,137,TPL1,TPL
5,5,0,0,0,3,5,0,5,2,5,5,5,5,0,0,5,0,0,0,0,5,0,0,0,5,3,1,0,0,4,0,0,0,0,3,5,4,4,1,0,0,0,0,0,39.72,-90.2183,178.5211504,11.61066628,11.81999969,29.79130936,1028.059937,31.04400063,-8.631999969,39.6760025,17.40533257,-1.800666571,23.71333313,-1.800666571,966,120,36,29.84258652,320,143,283,143,TPL1,TPL
1,1,4,4,2,1,1,5,1,1,4,5,4,5,5,1,1,4,1,1,1,5,2,1,3,2,1,2,2,2,1,1,1,1,1,1,5,1,1,1,1,1,1,5,5,39.4033,-87.7933,175.0488628,11.51749992,10.9956665,29.01537514,986.833374,30.18400002,-7.711999893,37.89599991,21.19600105,-1.27733326,23.21333313,-1.27733326,1053,113,56,20.86582375,322,194,310,194,TPL2,TPL
1,1,1,1,0,2,1,2,2,2,4,2,4,2,4,1,4,0,0,1,1,1,1,1,0,3,1,1,3,3,5,0,4,2,5,3,1,0,4,0,0,2,0,1,1,38.885,-88.3033,153.242621,12.31983376,11.48900032,30.23739433,976.6947632,31.13599968,-6.860000134,37.99599838,21.87133408,-0.357333302,23.91666794,-0.357333302,1059,108,57,19.60056686,315,206,290,206,TPL3,TPL
1,1,1,1,0,2,1,2,2,2,4,2,4,2,4,1,4,0,0,1,1,1,1,1,0,3,1,1,3,3,5,0,4,2,5,3,1,0,4,0,0,2,0,1,1,38.8833,-88.3,154.9431614,12.31983376,11.48900032,30.23739433,976.6947632,31.13599968,-6.860000134,37.99599838,21.87133408,-0.357333302,23.91666794,-0.357333302,1059,108,57,19.60056686,315,206,290,206,TPL3,TPL
3,2,3,3,3,1,3,2,4,4,4,4,3,3,3,1,4,1,1,1,3,4,3,2,1,3,3,3,2,3,2,2,3,1,1,2,3,1,1,4,0,4,4,4,3,39.4067,-89.91,180.3154234,11.61183357,11.52700043,29.754776,1001.882324,30.7159996,-8.024000168,38.73999786,17.12866592,-1.426666737,23.451334,-1.426666737,968,110,45,23.83160019,305,165,275,165,TPL1,TPL
0,0,5,5,0,3,0,0,2,3,1,2,0,5,4,0,0,0,4,5,3,0,0,0,3,1,1,1,1,0,5,0,0,0,5,5,2,0,0,0,0,0,1,0,0,40.54,-89.6883,137.8008879,10.94983292,11.52566624,28.88928032,1043.79895,30.35599899,-9.539999962,39.89599991,21.18799973,-2.678666592,23.20666695,-2.678666592,933,103,39,27.66296577,301,143,283,143,TPL3,TPL
3,2,0,0,0,3,2,4,5,3,4,4,3,3,3,0,3,1,2,3,0,5,2,0,0,3,2,2,1,3,1,1,1,1,0,3,4,0,2,2,0,1,2,4,4,38.5433,-89.1083,141.6044439,12.66966629,11.56066608,30.26669502,976.7992554,31.45599937,-6.739999771,38.19599915,12.5073328,0.010000031,24.28133392,0.010000031,1038,110,51,20.55121613,313,200,274,200,TPL1,TPL
3,3,2,2,2,3,4,0,1,1,4,5,4,5,5,0,5,0,4,0,1,1,0,0,1,4,3,5,1,0,0,0,0,0,0,1,3,3,4,3,3,1,2,2,1,38.0383,-88.97,124.00001,13.2128334,11.68833351,31.19883919,951.7147217,31.73999977,-5.723999977,37.4640007,13.05533314,0.898000002,24.55133438,0.898000002,1094,116,66,17.46944618,334,229,270,229,TPL2,TPL
0,0,0,0,0,2,2,0,2,0,1,3,2,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,4,0,4,1,4,1,1,0,0,0,0,0,0,2,0,39.6667,-89.5,169.5111259,11.56383324,11.72233295,29.99573517,1010.451843,30.77599907,-8.303999901,39.07999802,21.51066589,-1.647333384,23.45733261,-1.647333384,955,108,45,24.41788292,303,161,283,161,TPL3,TPL
0,0,0,0,0,2,2,0,2,0,1,3,2,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,4,0,4,1,4,1,1,0,0,0,0,0,0,2,0,42.075,-87.464,1.00E-05,9.567000389,8.507333755,25.25630379,894.0823975,26.55999947,-7.124000072,33.68399811,20.38466644,-1.171333313,20.38800049,-1.171333313,930,99,38,26.09840393,285,149,284,149,TPL3,TPL
